gene	ABCB5	ABCB4	ABCC8	RPS20	CSDE1	ABHD5	ANLN	DCN	LTF	CD74	ABCC2	VIM	ABCF2	TMSB10	CDH1	CTNNA1	HSPA5	CDH3	RPL18	ABCA7	PKM	RHOA	NUCKS1	PABPC1	RPL31	MCM2	ABCB11	ENO1	ACTB	MCM6	UBE2T	HSP90AA1	AACS	PGR	APLP2	ABCB1	FTL	GNAS	AAMDC	RPL6	RPLP0	GANAB	BIRC5	ABCC6	ORC6	ESR1	PHGDH	CDC6	AAAS	HSP90AB1	DSP	ABL1	SCD	ABLIM1	MMP11	DDX17	XBP1	TIMP3	RPL3	MYH9	ABHD4	CDKN3	ABHD12	MYBL2	ABCD1	MAGED2	ABCC1	AAGAB	SFRP1	TRPS1	CCNE1	RPS16	RPS19	ABHD11	HSPB1	AGR2	BLVRA	AEBP1	BAG1	ABCA2	ABHD17B	GATA3	UBE2S	RPL28	RPL19	DDX5	LGALS3BP	ABI3	COL1A1	ABCC3	YWHAE	AADAT	HSPA8	CCND1	EIF4G2	SCGB2A2	ATP5F1B	KRT18	MGP	GAPDH	COL12A1	RPS12	SPARC	STC2	ABCC5	AADAC	ABHD14B	NCL	CENPA	FN1	IGFBP5	MLPH	ABCB6	HDLBP	AAK1	DHCR24	CDC20	ABCD3	CENPF	CTSD	RPN2	ABCG2	ABCD4	CLU	ABCC11	A1BG	COPA	RPL5	HNRNPA2B1	ABCC10	AARS2	AHNAK	ABCC4	RPL23	C3	DSTN	CANX	ABHD8	AAMP	A4GALT	FOXA1	AANAT	ABHD17A	ACTN4	AAR2	ABCB7	TOP2A	H3-3B	POSTN	TPT1	ACTR3B	CCNB1	LDHA	IL6ST	CD63	HNRNPA1	CD164	ABCB10	GLUL	FLNB	ABHD17C	ABI1	RPS6	THBS1	RPLP1	ABCG5	CEP55	RPS24	ABI2	LUM	TMBIM6	ABHD13	ABHD2	ABCC12	RPS2	ABCA8	CLTC	SLC39A6	ERBB2	GRB7	IGFBP4	COL6A1	COL6A2	APP	RPS11	RPL13A	RPL11	RPS8	KIF2C	PTPRF	CRABP2	ABL2	TPM3	ARF1	ABCG8	CALM2	ABHD1	ABCA12	RPL32	ABHD10	SFRP2	RPL37	EGFR	RPL10	RPL7	CDKN2A	RPL7A	MKI67	RPS3	AASDHPPT	ABCB9	UBC	TMEM45B	CPB1	HNRNPU	ABI3BP	ABCA9	ABCA6	ABCA5	EEF1A1	AASDH	ABHD3	TAGLN2	ABCG1	ADAR	AZGP1	RPL8	ABCF3	S100A11	COL6A3	ABHD6	ABLIM2	ABHD18	ABCE1	RPS14	PTTG1	COL1A2	CTSB	YWHAZ	ABCA1	HNRNPK	MELK	RPL27A	HSP90B1	B2M	PDIA3	TPM4	RPL13	EEF2	ABCA3	SRRM2	RPSA	CTNNB1	COL3A1	ABHD15	FASN	KRT8	RPS9	KRT19	NAT1	CXXC5	BCL2	RRM2	BSG	ABCG4	CFL1	ABCD2	ABLIM3	GPR160	EXO1	RPL4	RPL15	UBE2C	A2M	TYMS	RPLP2	RPS27	CALR	ABCA13	NPM1	AATK	BGN	ANXA2	ABAT	ABHD16B	ACTG1	A3GALT2	MUC1	P4HB	MAPT	PTMA	RPL14	APOD	TUBB	FLNA	ABCB8	PSAP	RPL37A	RPL12	RPS4X	ABCA4	MT-ND6	MT-CO2	MT-CYB	RPL10A	MT-ND2	MT-ND5	MT-CO1	MT-ND3	MT-ND4	MT-ND1	MT-ATP6	MT-CO3	COL5A2	HLA-DRA	ABHD16A	HLA-C	ABCF1	HLA-E	RACK1	AARD	TMSB4X	HLA-A	MT-RNR2	MT-RNR1	IGKC	IGHA1	IGHG1	RPS18	HLA-B	ABHD14A	A2MP1	NORAD	MIA	TXNIP	CD24	AATF	RN7SL1
ABCB5	1.602917536963893	0.059551424580305046	0.14023124815338672	0.09524443658388204	0.14100443101816307	0.10257258179259088	0.07795463493872923	0.18165156190477605	0.08065925674258079	0.14283893171990059	0.09375518946002392	0.08938283317200746	0.11008963525287241	0.10849727792065567	0.07167183750400152	0.07431451083330032	0.07598898058151038	0.11688559672468823	0.09139638452707599	0.052513319738968	0.060562556936140766	0.15513953953856685	0.04526728694625293	0.10480925681737618	0.058277984913505776	0.0633994766371111	0.06841417252513748	0.10865730887418312	0.06690844708705868	0.05926023997129626	0.0864859186517477	0.06735851840795792	0.11406884096515935	0.17427340259869606	0.058277984913505776	0.15641183496372912	0.10210349077188763	0.11096090059662345	0.07277005049893415	0.06299730231406286	0.05678256581862673	0.09675887537856553	0.04631760294333542	0.15990675393697362	0.06908202939565511	0.16267561269865238	0.1544952218459974	0.08209272736290707	0.061094740673033776	0.040324845875979065	0.11856006647289874	0.12717150894664808	0.07851569597366748	0.06621623239663954	0.08598485243609932	0.15324194612063913	0.1318429293493546	0.1666251954829332	0.07495768428423233	0.0822037170769474	0.04741084771516624	0.09578957581591707	0.06241607733768362	0.12936411095504763	0.11210404428164367	0.12960625432456885	0.12857495802729124	0.09313777097294063	0.10640161414959293	0.13369644975089656	0.08408725901817204	0.11372975935830132	0.09646883501119419	0.06961421313254768	0.10849727792065611	0.11873911712622975	0.12759270296950032	0.15839690763242764	0.06805073309837706	0.12050555688867615	0.08153052208633227	0.14317801332675906	0.055040035131124654	0.08289593176736698	0.1035548368503818	0.08036921637520944	0.033257863736595894	0.11886306233541255	0.18557119280645296	0.08390820836484059	0.13311522477451687	0.11754669389386452	0.10060692743537203	0.0910132299038322	0.11176410500108247	0.11786785178247872	0.10083005110508836	0.07978913564046675	0.0868070765403628	0.052755463108488776	0.18982141918630724	0.0687429477887962	0.16663579871113576	0.15860443697212911	0.06409054708589368	0.08329925033205177	0.06396053767204979	0.0963578452971543	0.13152326605397624	0.12213709786213833	0.1373654511543716	0.09152639394091988	0.07520440758224822	0.07243096889207612	0.07726127600667265	0.11489106506942326	0.16589454278122906	0.15621873283369414	0.08374817741131357	0.11487204536961881	0.06339833239547366	0.16267561269865238	0.11625647475045797	0.11936327087735776	0.09917345681504575	0.10989399955597312	0.0734132239498666	0.054589963810226294	0.09537444599772726	0.06735851840795704	0.09779017167584403	0.15663878261490982	0.09632672777591145	0.049870646409669206	0.07891787029671615	0.0854907080988152	0.09353994529598886	0.09611570192763352	0.053316524143427024	0.11585430042741018	0.15190158975618573	0.11413690190445092	0.05389774911980716	0.06534496705288895	0.05713569890218739	0.069837336802264	0.11263537034483306	0.08928971891613369	0.19352885860106683	0.03498137472429397	0.14134351262502198	0.07312318358249481	0.08899967854876323	0.22803014474216354	0.07484669457019288	0.05633135025609093	0.08899967854876323	0.061094740673033776	0.12902502934818916	0.07006428445344604	0.08870963818139188	0.0395216414715196	0.1349497254762544	0.07392753222859172	0.07748439967638987	0.12181902649960952	0.11149308433351557	0.0675375690612885	0.12310033322012437	0.1085451749185058	0.10015685611447367	0.0578758105904571	0.10141013183983194	0.06544922150288324	0.05780889389280297	0.26693262784175253	0.1379455318891134	0.2098360065767526	0.14599591332792494	0.06368951700448289	0.23515784593379374	0.17412283063173417	0.1255985699259119	0.13005632564546765	0.10988056305985783	0.10100910175841982	0.050049697063000664	0.14865263813392549	0.08155557540291314	0.08019016572187843	0.05608538290510534	0.09255769023819838	0.062368180339833046	0.0394056835343779	0.11713824376117499	0.14783041402966202	0.13261501623257166	0.07917679314284465	0.09255769023819838	0.0716087447878122	0.1390114422162121	0.14047339152290794	0.16118019360377334	0.08363718769727324	0.12459575231500297	0.08595373491485647	0.10735384766770029	0.09635670105551775	0.07851569597366792	0.09848238636626316	0.10751387862122819	0.040053825208412164	0.10181230616287973	0.09070416983665597	0.053205534429387136	0.12833281465777002	0.24666643809521993	0.20902783394919222	0.12137682223242674	0.12564606831208547	0.1868735097712979	0.10129914212579205	0.10976957334581794	0.11194315565441393	0.05418778948717806	0.057474780509045864	0.06892199844212765	0.11469299471628736	0.09072318953646086	0.15111740505153026	0.10084025572161437	0.058728056234404136	0.09452220035378023	0.04884431833549252	0.10031688706800068	0.11925228116331787	0.11911166852127142	0.0398116818388905	0.04199931562418957	0.1324230100840973	0.07853471567347192	0.06737753810776148	0.11131403368018411	0.08260589139999519	0.03122529268172336	0.07822565560629657	0.0714487138342852	0.08242684074666418	0.1291371633038665	0.09566563060673516	0.14052128852075896	0.07569894021413948	0.07652116431840295	0.1646412670558708	0.09704891574593688	0.1018613474023673	0.07668119527193085	0.07110963222742628	0.09094631320617763	0.11889914807975677	0.14726820875308722	0.1121662793241307	0.08898065884895878	0.02277388116150103	0.07094928045643867	0.07795349069709223	0.09278081390791515	0.08547168839901076	0.1555896108594652	0.12276125161326634	0.05897019960392491	0.10849613367901867	0.09297774001941317	0.2584142996238761	0.07898478699437117	0.1057284191589769	0.07529676589109169	0.08019016572187798	0.11264070846493146	0.06029153626857431	0.10504915996370068	0.11872009742642575	0.07656906131625352	0.1433080227406034	0	0.09210761891730002	0.14544433415826363	0.09732108065514034	0.05843801586703279	0.13850773716568998	0.1431791575683965	0.0883074638583432	0.2319618520682769	0.11205528961009037	0.11176410500108247	0.09131737000798212	0.11728777104773647	0.1398921665465287	0.10353581715057736	0.08323501337422545	0.12236022153185466	0.07397542922644185	0.1291371633038665	0.10413491758512405	0.03831129452091009	0.10612944924038903	0.08513260679215273	0.10147819277912262	0.059933434961911836	0.06979326378587869	0.09693792603189699	0.09394211961903709	0.09255769023819838	0.18633146843616366	0.24279437523679626	0.12784556161096594	0.09808021204321493	0.062416077337683173	0.12294030226659736	0.09014196456008072	0.0717387542016561	0.06701943680109856	0.11592236136670131	0.04832618607530259	0.06368951700448289	0.10217040746954265	0.1351287761295854	0.15936471260183982	0.10883521528587714	0.0796770016847903	0.05195111446239231	0.16184189377128266	0.09065512859716929	0.06490022129044526	0.06735851840795748	0.13385533646278702	0.0933608946426574	0.10568052216112722
ABCB4	0.059551424580305046	1.609437912434101	0.11770439973654767	0.0790003856017707	0.1656870177189127	0.16857183441773183	0.1564943502687841	0.2636813993687257	0.11477551002134234	0.095098859996118	0.07138837199671189	0.1277671882887903	0.11501765339086356	0.12369601256226748	0.0966623400302895	0.12269473780467255	0.0778569553488162	0.15452984015320137	0.05393122318537413	0.12709399329817517	0.0632348803495435	0.24333155435288667	0.21434283069189197	0.1408900202117196	0.06088721561071786	0.07607149588656581	0.10264141551793893	0.09411660493832752	0.11817349075725003	0.05276991747425175	0.056136780688916144	0.11294100931960482	0.1663780881676944	0.17819900173745484	0.12847842267901477	0.13330987403524874	0.08642050082471453	0.1391665092240224	0.19582863061942746	0.10298921048140208	0.07895134436228401	0.1558021355783641	0.11374421372406429	0.09482783932855154	0.09621226870939115	0.08981848156062311	0.1311172720268483	0.05294896812758365	0.2003688973666531	0.09773770934395243	0.059033695209175896	0.15832885097052074	0.09223420723874032	0.0994790957898175	0.0884340521797835	0.16159682229258454	0.15488297323676292	0.24626990305465668	0.07854917003923578	0.09096076757194105	0.18858145358507628	0.0572121500025804	0.10471272146909971	0.09326435929438093	0.12171334042058435	0.14504713233570143	0.0796435590527036	0.20756588891988015	0.10298921048140208	0.1470606836907704	0.19115721021672005	0.10017131048023709	0.12818838231164342	0.053172091797300425	0.10500276183647106	0.10460058751342283	0.14726478766068318	0.14885714499289993	0.1092039469768391	0.18772920794112924	0.13663979383186486	0.19273970995069423	0.15193506382175315	0.07911137531581058	0.0845860001229779	0.1000603207661972	0.12139242083982715	0.10986504414601539	0.14041032596281466	0.0997702803988254	0.07515118930332765	0.0818300968564416	0.15068064385475832	0.21357309607561525	0.1446461022542902	0.053108999081110664	0.10909181302116178	0.08349161110950964	0.0835547038256994	0.14406487727791095	0.2800995370584518	0.0702098924746899	0.2730029319910616	0.11206974397585423	0.1808712979947611	0.13916650922402196	0.11553578565105305	0.10316711689309654	0.1583969119098123	0.12311593182752478	0.08503607144387626	0.19009743523307243	0.08201482341982702	0.12731711696789194	0.21938680248964104	0.19721191575862917	0.11799444010391902	0.2271304049894276	0.05731018422147782	0.033853543078739	0.11933479646837242	0.1997101524644167	0.16447667076830275	0.10402050677868013	0.1828167884105376	0.1390377902247777	0.1279462389421222	0.15193506382175315	0.08774183748936437	0.12087925680273859	0.08923725658424342	0.2396435332496072	0.22501767517382376	0.07403892483169239	0.13916650922402196	0.18690698383686533	0.1499705537061713	0.09552005401897112	0.08700058155945722	0.13751105917561635	0.15551209521099274	0.10167284203985494	0.06732507577587077	0.09902902446891915	0.12800933165831152	0.1325495984055376	0.09907806570840583	0.09619324900958581	0.20394096053279087	0.13670671052951988	0.10413149649272047	0.08890314320048631	0.11012425356007682	0.18787977990809157	0.15410864613034914	0.06594064639503205	0.18945386317046342	0.11519670404419458	0.17275399985829498	0.1467204578422754	0.14303358098063335	0.2607809883398904	0.10482371118314004	0.21248931029035	0.06893645280789062	0.08312946673059596	0.1056949765268902	0.16447667076830275	0.1445149485988093	0.23619651127421193	0.2210076385082269	0.1912393226327147	0.22464776261365582	0.08779705069987154	0.1051327712503154	0.19542645629637878	0.14457804131499907	0.18598667725362716	0.0693386271309393	0.09343958596624802	0.16454473170759432	0.18303045309368926	0.14805853307857664	0.08447386616730057	0.09608111505390893	0.0671019521061531	0.07785809959045276	0.08389378543255743	0.031036787319211	0.10086352517065666	0.10070349421712965	0.3513787652300273	0.1288175042858728	0.06594064639503205	0.08177974803041499	0.05616789821015988	0.07993250343851477	0.18835340995233407	0.10142573044723147	0.14129105029313127	0.26851170648332356	0.10885081389327711	0.09183203291569164	0.03557705406643663	0.10413149649272002	0.11158855513371257	0.056957051137916714	0.06276578932884025	0.04230495459896089	0.09241211365043434	0.17091949915655746	0.18381920740976998	0.14773387868138554	0.16374038306149785	0.1024760464443144	0.2374509312412072	0.16992664087056442	0.21842242289001712	0.14252041694354478	0.14032781493514435	0.2050832465441088	0.10229699579098295	0.07913039501561503	0.2794073223680318	0.1352732399091936	0.08078584506402153	0.11190971302232633	0.0970645143533373	0.0715753021557255	0.2898438065569531	0.18079442197218976	0.07749999828379028	0.29016232561069355	0.15206621747723448	0.07680778359337026	0.22207200598201116	0.2751286173018075	0.15011958281982007	0.10390837282300414	0.23020489844849212	0.1266249022774728	0.07106213811863693	0.08264050970720005	0.06426617664682155	0.11266884441040093	0.1184156341267717	0.1183966144269677	0.10551592587355962	0.17091949915655746	0.16181994596230131	0.20260442814980184	0.08803187785673572	0.14786388809522943	0.2871084175834575	0.2997465641556687	0.07951354963885926	0.12934968802276536	0.07048091314225768	0.14985841975049485	0.16644614910698596	0.1287015463487311	0.20756588891988015	0.04517075159797734	0.07671466933749782	0.0936802642766712	0.04568391563506502	0.18109442166447742	0.2379975421877667	0.234711695407535	0.08354065234899677	0.11108748891806286	0.10211794513765149	0.08389378543255788	0.17571978473147265	0.16181994596230131	0.07526332325900453	0.03810376945859373	0.08371473477922642	0.11887104356776712	0.06594064639503117	0.16736039148556214	0.18252674804316626	0.05686011290057902	0.15517301360413382	0	0.023098539836076792	0.05949399402531208	0.1361266297947772	0.04655518097881606	0.13118418872450288	0.06578061544150415	0.09167200196216463	0.07613458860275557	0.09804676941112778	0.039130097532770414	0.13361286989776167	0.1804022069740574	0.09878802534103492	0.09194302262973153	0.10298921048140253	0.08136707004040122	0.18375114647047885	0.09608225929554681	0.14942736812940094	0.14819914572062354	0.11179872330828733	0.22384455820919635	0.13554540481839705	0.11139654898523865	0.13313082338191684	0.1907250143539887	0.1270939932981756	0.0657615957417006	0.2180654658249912	0.12760715733526373	0.15761847425399989	0.052658927760212304	0.12933066832296092	0.07727687461407351	0.08588831708782241	0.08210718172867004	0.11817349075725048	0.09026855288152191	0.08763084777532448	0.16079361788812552	0.0856172964202555	0.06853542272648028	0.08268840670505018	0.1138122746633563	0.0897363691446289	0.12271375750447655	0.08538267792743248	0.34248828422878574	0.1022532801099505	0.16217690302732723	0.07796908930449309	0.05972590989959503	0.06886953611023694
ABCC8	0.14023124815338717	0.11770439973654767	1.609437912434101	0.06991985210731855	0.07709782396074161	0.12346906491108589	0.22015653710591732	0.11379325496355186	0.07497328289163274	0.07135217848600828	0.06076337816789357	0.1530963695328751	0.13145520939206978	0.18932270951498253	0.1389433855543052	0.1644956904681072	0.05616789821015988	0.19483577233343397	0.03269223736761617	0.05529663286640929	0.06254266565912303	0.11190971302232677	0.07135217848600828	0.1216824612071985	0.07371886292463792	0.07986668272241992	0.11030864233350579	0.20825810361029973	0.10073351575681233	0.11598088874885004	0.10709236140287137	0.07951354963885926	0.1274771479214194	0.32921709916509023	0.09096076757194105	0.13116516902469844	0.09717550406737718	0.12946067773680525	0.12295475663236033	0.06312389063550317	0.032179073330528496	0.11801345980372346	0.24833249564921367	0.12508044194310708	0.2037178368630741	0.34999433584918815	0.28322535288515516	0.11966890985212952	0.15251628879813284	0.0539802644248617	0.07307568947370591	0.10202597512341516	0.1667323654928925	0.08014267161308908	0.0784381803251959	0.10109161706347525	0.40573729490299204	0.09717550406737718	0.08049580469664974	0.11041429392744728	0.12009010387498265	0.1616287974875319	0.0524798771068804	0.18478244276775646	0.1640959166720748	0.2987854458972041	0.08843405217978395	0.17469003128750726	0.20225588755637824	0.10464962875290995	0.276181050398411	0.07913039501561503	0.11358418277053728	0.058694613602317425	0.12018207388921809	0.36852995365012386	0.2644499897433654	0.09223306299710288	0.2114139409766862	0.16127715899720663	0.13516225019515327	0.3455471833578354	0.19611867098679792	0.07727687461407351	0.12190558487691527	0.11575776507913371	0.13507631379769514	0.0712541442671113	0.15193506382175315	0.1566064842244601	0.09505096299826832	0.18959722669112722	0.10182790477028014	0.10466368022961259	0.05789140919785751	0.20295870547499995	0.07711684366054605	0.2646921331128862	0.05478346882932117	0.1721248778840656	0.13814018114984572	0.09884997381558769	0.1198970017449481	0.262276407434769	0.08429481551396911	0.1064993251729871	0.17149957989130016	0.1381736509380289	0.3192726422139307	0.05276991747425175	0.08101393695683967	0.40982874411634995	0.15271397085666027	0.08176810012181202	0.055475683519740304	0.21925564883415927	0.32003177360200485	0.1980641614025762	0.09809581065061534	0.0884340521797835	0.06886953611023694	0.21245928875066733	0.10075253545661678	0.13670785477115643	0.3580256975881948	0.1721752095381528	0.07911137531581103	0.028151970620390543	0.03948819883943333	0.09637229966291727	0.1266249022774728	0.18361053382843195	0.21365411251004973	0.07048091314225768	0.08635740810852521	0.14163013189998974	0.0787092009927628	0.0854572654667285	0.03494793209220681	0.06479836038371323	0.3990056799343966	0.19259068083704634	0.09171989896001476	0.09975126069902096	0.08579634707358696	0.09044760353485248	0.09764459508807954	0.08854504189382384	0.10471272146909971	0.08503607144387582	0.21612591649020008	0.12611173824038424	0.07473113952211197	0.3216179332888145	0.13342086374928863	0.07537431297304398	0.08360374506518653	0.06732507577587032	0.2572970712065237	0.1981132026420629	0.07779003865116163	0.07175435280905695	0.10075253545661678	0.10120260677751514	0.07841916062539145	0.04717529165769374	0.26981362483649196	0.06392709503996219	0.11996009446113787	0.10996422260654981	0.26155571405797984	0.058984653969687884	0.10598501689426154	0.2612193561736418	0.08165711040777257	0.15314541077236266	0.08861310283311497	0.25029700576479463	0.1667517838043735	0.03154995135629868	0.2583952842014563	0.10723943686125681	0.08999753221395412	0.12834841326517044	0.07700585394650616	0.06363705467259084	0.06370397137024586	0.07237850656018452	0.25724565630309426	0.09453665471954276	0.08717963221278868	0.12200252311425253	0.0970645143533373	0.1052928022038424	0.05991546421989247	0.09113981822527206	0.13379192055109312	0.21735159259989434	0.0869336648618031	0.1142133047447671	0.1810838184362753	0.061400379647805536	0.21376160571551228	0.08250935605171872	0.054783468829320725	0.12480335707087731	0.06640973741573397	0.1989354267463268	0.06663286108545119	0.10920394697683822	0.12622272795442413	0.08181714136129914	0.26216541772072866	0.20360684714903377	0.12479040157573529	0.12984383236004948	0.1547529638229186	0.13467413947464602	0.0519176718303056	0.10598501689426243	0.16581702713275615	0.09724356500666875	0.15023171677549696	0.26059459579951483	0.07251348419713022	0.05932373557654724	0.04995316171472286	0.03470578872268559	0.1668923964464195	0.0709940771793458	0.13239977206853615	0.08249033635191427	0.07441107761505794	0.10397146553919256	0.10609715084993887	0.1412184985903755	0.142903571566789	0.1365767011156751	0.0803848149826103	0.06663286108545119	0.08521512209720683	0.2365461961092734	0.12226368618357775	0.10754849692843305	0.06180255397085421	0.0438684346331315	0.10838172287257475	0.1022969957909825	0.17230392853739662	0.1600238832718488	0.05592575484063911	0.08181714136129958	0.06272171631245493	0.09379768727291049	0.22083814856813389	0.15129189037082114	0.21400374908503306	0.09026855288152191	0.20246341689607839	0.32817526929668883	0.4146577974439172	0.31788087094604833	0.12836743296497444	0.06639071771592953	0.05009690178781012	0.11294100931960482	0.15602525924808086	0.28889844665713404	0.40681151997501885	0.1741863262369847	0.04718430295304543	0.06526745140441603	0.15177503286822613	0.10851173228641908	0.12680395293080338	0.08885410196099919	0.11772227519471512	0.13726891580609513	0.26152024050285094	0.11160065295515142	0.15460971234599885	0.06001595026696638	0.050243202082095095	0.2915884543439766	0	0.05064537640514333	0.1286296614279756	0.1512918903708207	0.13952461053068443	0.40249934512061136	0.08659955147804643	0.07848225334158165	0.12593268758705323	0.16723147805327798	0.11801345980372346	0.18489233650023573	0.10638719121731022	0.04315720024290792	0.05362216311819834	0.07796908930449309	0.08309058102809841	0.09574317768868834	0.08769279624987725	0.13129517843854277	0.08221931568434737	0.08930531752353499	0.07457110856858495	0.08711271551513455	0.07271758816704299	0.10345830150210489	0.05719919450743838	0.04000136287652101	0.10413149649272002	0.09129984917879952	0.06243167594508359	0.04215678315901572	0.0879649611590807	0.11437333569829455	0.07123622054886702	0.0693386271309393	0.1112174983319072	0.09666234003028862	0.09142985859264341	0.09015756316748114	0.03609021810352475	0.14205132592284153	0.06663286108545119	0.195649579966096	0.09042858383504804	0.0702098924746899	0.15155305344014636	0.07279317398303276	0.11719123569946	0.21992431178498784	0.14475709196833053	0.07019087277488634	0.09730551348122152	0.04000136287652101
